0590943	1.0
0590944	0.48275862068965514
0590945	0.9117647058823529
0590946	0.9743589743589743
0590948	0.7777777777777778
0590951	1.0
0590952	0.9166666666666666
0590955	1.0
0590957	0.9545454545454546
0590958	1.0
0590959	0.9736842105263158
0590960	1.0
0590961	0.8648648648648649
0590962	1.0
0590963	1.0
0590964	0.9428571428571428
0590965	0.7333333333333334
0590967	1.0
0590968	0.9672131147540983
0590969	0.7297297297297297
0590970	0.6363636363636364
0590971	0.925
0590972	0.8823529411764706
0590973	0.7619047619047619
0590974	1.0
0590975	0.7058823529411764
0590976	0.7777777777777778
0590977	1.0
0590978	0.90625
0590980	0.85
0590981	1.0
0590982	1.0
0590983	0.825
0590985	0.7692307692307692
0590986	1.0
0590987	0.5882352941176471
0590988	0.9411764705882353
0590989	1.0
0590990	0.9285714285714286
0590991	0.8148148148148149
0590993	0.9767441860465116
0590994	0.5789473684210527
0590995	1.0
0590996	1.0
0590997	1.0
0590998	1.0
0590999	1.0
0591000	0.6896551724137931
0591002	0.9743589743589743
0591003	0.625
0591004	0.9473684210526316
0591005	0.2777777777777778
0591006	1.0
0591007	1.0
0591008	0
0591010	1.0
0591011	1.0
0591012	0.7037037037037037
0591013	0.8709677419354839
0591015	0.4375
0591016	0.8333333333333334
0591017	1.0
0591018	1.0
0591019	0.7777777777777778
0591020	0.6285714285714286
0591021	0.3571428571428571
0591023	1.0
0591024	0.0
0591025	0.9558823529411765
0591026	0.4444444444444444
0591027	1.0
0591028	1.0
0591029	0.9090909090909091
0591030	1.0
0591032	1.0
0591034	1.0
0591035	0.7941176470588236
0591036	0.6666666666666667
0591037	0.85
0591038	0.6363636363636364
0591039	0.9310344827586207
0591040	0.34782608695652173
0591041	0.9583333333333334
0591042	1.0
0591043	1.0
0591045	0.8695652173913043
0591047	0.9583333333333334
0591048	1.0
0591049	0.7083333333333333
0591050	1.0
0591051	0.8200000000000001
0591052	0.8235294117647058
0591053	0.9285714285714286
0591055	0.8928571428571429
0591056	1.0
0591057	0.5172413793103448
0591059	0.8947368421052632
0591060	0.9375
0591061	1.0
0591062	1.0
0591063	0.925
0591064	0.8666666666666667
0591066	0.540983606557377
0591067	0.7894736842105263
0591068	1.0
0591069	0.8823529411764706
0591070	0.96
0591071	0.348314606741573
0591072	1.0
0591073	0.9166666666666666
0591074	0.9038461538461539
0591075	1.0
0591076	0.7142857142857143
0591077	0.8571428571428572
0591078	1.0
0591079	0.9534883720930233
0591080	0.53125
0591081	0.7931034482758621
0591082	0.0
0591085	0.8717948717948718
0591086	1.0
0591087	0.7272727272727273
0591088	0.8695652173913043
0591090	1.0
0591091	0.0
0591092	0.9444444444444444
0591093	1.0
0591096	0.9078947368421053
0591097	0.9666666666666667
0591099	1.0
0591100	0.8648648648648649
0591101	1.0
0591102	1.0
0591103	1.0
0591104	0.7931034482758621
0591106	0.8936170212765957
0591107	1.0
0591108	0.6875
0591110	0.8064516129032258
0591112	0.6666666666666667
0591113	0.9473684210526316
0591114	1.0
0591115	1.0
0591116	0.6081081081081081
0591117	1.0
0591118	1.0
0591120	1.0
0591121	1.0
0591122	1.0
0591123	0.717948717948718
0591124	0.8571428571428572
0591126	1.0
0591128	1.0
0591130	0.7833333333333333
0591131	0.875
0591132	0.8888888888888888
0591133	0.85
0591136	1.0
0591137	1.0
0591138	1.0
0591139	1.0
0591141	1.0
0591143	0.9342105263157895
0591144	1.0
0591145	0.8679245283018868
0591147	1.0
0591150	0.631578947368421
0591151	1.0
0591153	0.16000000000000003
0591154	0.8888888888888888
0591155	0.875
0591158	0.9682539682539683
0591159	1.0
0591160	1.0
0591161	0.14814814814814814
0591162	0.6744186046511628
0591163	0.8888888888888888
0591165	0.0
0591166	1.0
0591167	1.0
0591168	0.8421052631578947
0591170	1.0
0591171	1.0
0591172	1.0
0591173	0.8913043478260869
0591174	0.6122448979591837
0591175	0.8333333333333334
0591176	0
0591177	1.0
0591178	0.36111111111111116
0591180	0.9333333333333333
